Date,AAPL,JNJ,JPM,NVDA,T,TSLA,WMT,XOM
2023-11-24,188.5889434814453,145.39981079101562,148.27525329589844,47.750553131103516,14.915092468261719,235.4499969482422,50.95021438598633,99.30949401855469
2023-11-27,188.41024780273438,144.2366180419922,147.93727111816406,48.21630096435547,14.915092468261719,236.0800018310547,51.18201446533203,98.73017883300781
2023-11-28,189.0158233642578,144.5703125,148.27525329589844,47.79552459716797,14.887490272521973,246.72000122070312,51.79253387451172,98.67320251464844
2023-11-29,187.99330139160156,145.02796936035156,149.02853393554688,48.11436080932617,14.997902870178223,244.13999938964844,50.95674133300781,97.19166564941406
2023-11-30,188.569091796875,147.45925903320312,150.72816467285156,46.74508285522461,15.24633502960205,240.0800018310547,50.829410552978516,97.5715560913086
2023-12-01,189.84971618652344,151.00604248046875,151.46212768554688,46.740089416503906,15.421156883239746,238.8300018310547,50.388668060302734,97.80897521972656
2023-12-04,188.0528564453125,151.48277282714844,152.57269287109375,45.48575973510742,15.329145431518555,235.5800018310547,50.375614166259766,97.27714538574219
2023-12-05,192.01385498046875,151.16812133789062,152.55337524414062,46.545291900634766,15.844409942626953,238.72000122070312,50.842472076416016,95.38726806640625
2023-12-06,190.921875,149.32798767089844,150.9502716064453,45.48276138305664,15.586776733398438,239.3699951171875,50.29072952270508,94.12416076660156
2023-12-07,192.857666015625,148.164794921875,151.41383361816406,46.57527160644531,15.7247953414917,242.63999938964844,49.959754943847656,93.46887969970703
2023-12-08,194.2872314453125,147.23040771484375,153.08450317382812,47.48487091064453,15.568376541137695,243.83999633789062,49.43545150756836,94.54203796386719
2023-12-11,191.7755889892578,147.84063720703125,153.64462280273438,46.606258392333984,15.292342185974121,239.74000549316406,49.55997848510742,94.6085205078125
2023-12-12,193.2944793701172,147.85015869140625,155.01593017578125,47.635799407958984,15.099115371704102,237.00999450683594,49.59930419921875,93.11749267578125
2023-12-13,196.52084350585938,148.53660583496094,155.53741455078125,48.06661605834961,15.135921478271484,239.2899932861328,50.48078918457031,93.9437255859375
2023-12-14,196.66976928710938,149.56634521484375,158.366943359375,48.328495025634766,15.319944381713867,251.0500030517578,49.86472702026367,96.46992492675781
2023-12-15,196.1337127685547,147.93597412109375,159.56442260742188,48.868255615234375,15.200329780578613,253.5,50.051513671875,95.82412719726562
2023-12-18,194.4658966064453,148.2029266357422,160.53012084960938,50.054725646972656,15.145119667053223,252.0800018310547,50.78226089477539,96.5363998413086
2023-12-19,195.5082550048828,149.17544555664062,162.6739959716797,49.581932067871094,15.2831392288208,257.2200012207031,50.96576690673828,97.80897521972656
2023-12-20,193.41360473632812,146.13397216796875,160.8391571044922,48.089595794677734,15.089914321899414,247.13999938964844,50.3693733215332,96.17549896240234
2023-12-21,193.26467895507812,147.63084411621094,161.756591796875,48.96821212768555,15.172725677490234,254.5,50.72655487060547,96.61236572265625
2023-12-22,192.19256591796875,148.2220001220703,161.66000366210938,48.80828094482422,15.227932929992676,252.5399932861328,51.332786560058594,96.78331756591797
2023-12-26,191.64654541015625,148.87033081054688,162.61605834960938,49.257076263427734,15.24633502960205,256.6099853515625,51.2541389465332,97.00173950195312
2023-12-27,191.74581909179688,149.07057189941406,163.59144592285156,49.395023345947266,15.255534172058105,261.44000244140625,51.735843658447266,96.54588317871094
2023-12-28,192.1726837158203,149.28985595703125,164.46060180664062,49.49997329711914,15.402751922607422,253.17999267578125,51.63426208496094,95.14984893798828
2023-12-29,191.13034057617188,149.44239807128906,164.2674560546875,49.49997329711914,15.439559936523438,248.47999572753906,51.66047668457031,94.95040130615234
2024-01-02,184.29042053222656,152.52200317382812,166.17955017089844,48.14657211303711,15.872014999389648,248.4199981689453,52.1978874206543,97.21067810058594
2024-01-03,182.9105224609375,153.47544860839844,165.45526123046875,47.54783630371094,15.853611946105957,238.4499969482422,52.20116424560547,98.02741241455078
2024-01-04,180.58753967285156,153.1512908935547,166.55325317382812,47.97665023803711,15.780004501342773,237.92999267578125,51.69652557373047,97.17268371582031
2024-01-05,179.86282348632812,153.62802124023438,167.38888549804688,49.075157165527344,16.074438095092773,237.49000549316406,51.352447509765625,97.46707916259766
2024-01-08,184.21099853515625,154.00938415527344,167.14596557617188,52.22975158691406,15.936423301696777,240.4499969482422,51.85708999633789,95.84310913085938
2024-01-09,183.7940673828125,154.104736328125,165.82449340820312,53.116363525390625,15.850393295288086,234.9600067138672,52.20444107055664,94.65599060058594
2024-01-10,184.83642578125,154.33355712890625,166.17431640625,54.32582092285156,15.775583267211914,233.94000244140625,52.853271484375,93.72529602050781
2024-01-11,184.2407684326172,153.64707946777344,165.47471618652344,54.79761505126953,15.177101135253906,227.22000122070312,52.79428482055664,93.706298828125
2024-01-12,184.56838989257812,154.829345703125,164.26011657714844,54.6856575012207,15.410881996154785,218.88999938964844,52.86310577392578,94.92190551757812
2024-01-16,182.29502868652344,153.04641723632812,163.23016357421875,56.3569221496582,15.373477935791016,219.91000366210938,53.03022003173828,92.7756118774414
2024-01-17,181.3519287109375,152.96060180664062,162.3556365966797,56.028072357177734,15.34542179107666,215.5500030517578,52.78117752075195,92.101318359375
2024-01-18,187.25868225097656,153.7042999267578,162.67628479003906,57.081600189208984,15.33607006072998,211.8800048828125,53.49226760864258,91.93038177490234
2024-01-19,190.1673583984375,154.15237426757812,165.4844207763672,59.464542388916016,15.588556289672852,212.19000244140625,53.210453033447266,92.07282257080078
2024-01-22,192.48045349121094,154.90560913085938,165.29006958007812,59.627464294433594,15.710121154785156,208.8000030517578,53.21372985839844,91.9493637084961
2024-01-23,193.7610626220703,152.36947631835938,164.2018280029297,59.846370697021484,16.07482147216797,209.13999938964844,53.34808349609375,92.98454284667969
2024-01-24,193.08599853515625,151.55905151367188,165.6690216064453,61.3347053527832,15.597908973693848,207.8300018310547,52.59439468383789,94.58951568603516
2024-01-25,192.7584228515625,152.131103515625,168.03990173339844,61.58959197998047,16.065471649169922,182.6300048828125,53.36119079589844,96.99223327636719
2024-01-26,191.0211181640625,152.0738983154297,167.39862060546875,61.00385284423828,16.1683349609375,183.25,53.82979202270508,97.81847381591797
2024-01-29,190.3361358642578,151.94041442871094,167.83584594726562,62.43721389770508,16.130929946899414,190.92999267578125,54.08210754394531,97.94193267822266
