Price,Close
Ticker,NVDA
Date,
2015-01-02,0.4830654263496399
2015-01-05,0.47490647435188293
2015-01-06,0.46050816774368286
2015-01-07,0.4593081474304199
2015-01-08,0.4765862822532654
2015-01-09,0.478505939245224
2015-01-12,0.4725068211555481
2015-01-13,0.4717867970466614
2015-01-14,0.4737064838409424
2015-01-15,0.4703470468521118
2015-01-16,0.4789859652519226
2015-01-20,0.4804259240627289
2015-01-21,0.4871450662612915
2015-01-22,0.49554410576820374
2015-01-23,0.49698397517204285
2015-01-26,0.4948243498802185
2015-01-27,0.4710669219493866
2015-01-28,0.463387668132782
2015-01-29,0.474666565656662
2015-01-30,0.46074798703193665
2015-02-02,0.47082698345184326
2015-02-03,0.482585608959198
2015-02-04,0.4837854206562042
2015-02-05,0.4917045533657074
2015-02-06,0.48954471945762634
2015-02-09,0.48906490206718445
2015-02-10,0.502743124961853
2015-02-11,0.49938374757766724
2015-02-12,0.5351396203041077
2015-02-13,0.5353795289993286
2015-02-17,0.5370596051216125
2015-02-18,0.5308201909065247
2015-02-19,0.5322600603103638
2015-02-20,0.5360996723175049
2015-02-23,0.5317801237106323
2015-02-24,0.5374411344528198
2015-02-25,0.5333458781242371
2015-02-26,0.5347912907600403
2015-02-27,0.5314187407493591
2015-03-02,0.5444270372390747
2015-03-03,0.5343096852302551
2015-03-04,0.5403320789337158
2015-03-05,0.5506904125213623
2015-03-06,0.5432224869728088
2015-03-09,0.5446678400039673
2015-03-10,0.5540629625320435
2015-03-11,0.5511723160743713
2015-03-12,0.5461133122444153
2015-03-13,0.5468360781669617
2015-03-16,0.5533403754234314
2015-03-17,0.5600852966308594
2015-03-18,0.5509313344955444
2015-03-19,0.5593628883361816
2015-03-20,0.5653854012489319
2015-03-23,0.5470768809318542
2015-03-24,0.5396091938018799
2015-03-25,0.5068475604057312
2015-03-26,0.505160927772522
2015-03-27,0.5150377154350281
2015-03-30,0.5172058343887329
2015-03-31,0.5041971802711487
2015-04-01,0.5061246752738953
2015-04-02,0.5073291063308716
2015-04-06,0.5220237374305725
2015-04-07,0.5266008377075195
2015-04-08,0.5304551124572754
2015-04-09,0.5427409410476685
2015-04-10,0.5482816696166992
2015-04-13,0.5432224869728088
2015-04-14,0.5386456251144409
2015-04-15,0.5451498031616211
2015-04-16,0.5417772531509399
2015-04-17,0.5347912907600403
2015-04-20,0.532141387462616
2015-04-21,0.5314187407493591
2015-04-22,0.5374411344528198
2015-04-23,0.5352729558944702
2015-04-24,0.5306959748268127
2015-04-27,0.5347912907600403
2015-04-28,0.5374411344528198
2015-04-29,0.5333458781242371
2015-04-30,0.5347912907600403
2015-05-01,0.5480406880378723
2015-05-04,0.5446678400039673
2015-05-05,0.5306959748268127
2015-05-06,0.532382071018219
2015-05-07,0.5417772531509399
2015-05-08,0.5017884373664856
2015-05-11,0.49697044491767883
2015-05-12,0.5017884373664856
2015-05-13,0.5046791434288025
2015-05-14,0.5128697156906128
2015-05-15,0.5131105184555054
2015-05-18,0.5123879909515381
2015-05-19,0.5091934204101562
2015-05-20,0.5091934204101562
2015-05-21,0.5055631995201111
2015-05-22,0.5048370957374573
2015-05-26,0.5016908049583435
2015-05-27,0.5285542011260986
2015-05-28,0.535814642906189
2015-05-29,0.5355725288391113
2015-06-01,0.5416228175163269
2015-06-02,0.530974268913269
2015-06-03,0.5251660346984863
2015-06-04,0.5346046686172485
2015-06-05,0.5387187600135803
2015-06-08,0.5263761281967163
2015-06-09,0.5290383100509644
2015-06-10,0.5195997357368469
2015-06-11,0.5251660346984863
2015-06-12,0.5108875036239624
2015-06-15,0.509919285774231
2015-06-16,0.5162115097045898
2015-06-17,0.5222619771957397
2015-06-18,0.530974268913269
2015-06-19,0.5292801856994629
2015-06-22,0.5271021723747253
2015-06-23,0.5135493278503418
2015-06-24,0.508467435836792
2015-06-25,0.512339174747467
2015-06-26,0.5019329786300659
2015-06-29,0.48692819476127625
2015-06-30,0.4866860806941986
2015-07-01,0.4937044084072113
2015-07-02,0.4941885769367218
2015-07-06,0.4881381392478943
2015-07-07,0.47894179821014404
2015-07-08,0.47555363178253174
2015-07-09,0.46974530816078186
2015-07-10,0.47797369956970215
2015-07-13,0.48111987113952637
2015-07-14,0.4813619554042816
2015-07-15,0.47797369956970215
2015-07-16,0.4886222779750824
2015-07-17,0.48571813106536865
2015-07-20,0.47676366567611694
2015-07-21,0.47894179821014404
2015-07-22,0.46974530816078186
2015-07-23,0.47555363178253174
2015-07-24,0.46998730301856995
2015-07-27,0.46732521057128906
2015-07-28,0.477489709854126
2015-07-29,0.4832979738712311
2015-07-30,0.48450809717178345
2015-07-31,0.4828140139579773
2015-08-03,0.4910423457622528
2015-08-04,0.49297839403152466
2015-08-05,0.49806085228919983
2015-08-06,0.49491482973098755
2015-08-07,0.5561436414718628
2015-08-10,0.57550448179245
2015-08-11,0.5726006031036377
2015-08-12,0.5740525722503662
2015-08-13,0.5692123174667358
2015-08-14,0.5696963667869568
2015-08-17,0.5660659670829773
2015-08-18,0.5609139800071716
2015-08-19,0.5587265491485596
2015-08-20,0.5385552048683167
2015-08-21,0.5217859148979187
2015-08-24,0.5033156275749207
2015-08-25,0.49286559224128723
2015-08-26,0.5300491452217102
2015-08-27,0.5499775409698486
2015-08-28,0.5524076223373413
2015-08-31,0.5463322401046753
2015-09-01,0.5239732265472412
2015-09-02,0.5397703647613525
2015-09-03,0.5412283539772034
2015-09-04,0.5285909175872803
2015-09-08,0.5511927008628845
2015-09-09,0.5402563214302063
2015-09-10,0.5487623810768127
2015-09-11,0.5504636168479919
2015-09-14,0.5514357686042786
2015-09-15,0.5575113892555237
2015-09-16,0.5614002346992493
2015-09-17,0.5665038228034973
2015-09-18,0.5660173296928406
2015-09-21,0.5718501210212708
2015-09-22,0.5562964081764221
2015-09-23,0.5589697360992432
2015-09-24,0.5696629285812378
2015-09-25,0.5737945437431335
2015-09-28,0.5662604570388794
2015-09-29,0.5762249231338501
2015-09-30,0.5990695357322693
2015-10-01,0.5874040722846985
2015-10-02,0.602715253829956
2015-10-05,0.6177828311920166
2015-10-06,0.6258029937744141
2015-10-07,0.6323647499084473
2015-10-08,0.6360102891921997
2015-10-09,0.6335800290107727
2015-10-12,0.6403847932815552
2015-10-13,0.6416001319885254
2015-10-14,0.6649308204650879
2015-10-15,0.6666319966316223
2015-10-16,0.6770824790000916
2015-10-19,0.6758673191070557
2015-10-20,0.6748950481414795
2015-10-21,0.6661460399627686
2015-10-22,0.6902059316635132
2015-10-23,0.6948237419128418
2015-10-26,0.6916640996932983
2015-10-27,0.6911781430244446
2015-10-28,0.6967678070068359
2015-10-29,0.6727078557014465
2015-10-30,0.6894769072532654
2015-11-02,0.6974969506263733
2015-11-03,0.6926361918449402
2015-11-04,0.681213915348053
2015-11-05,0.6734367609024048
2015-11-06,0.7667605876922607
2015-11-09,0.7633579969406128
