Price,Close
Ticker,XOM
Date,
2015-01-02,58.967124938964844
2015-01-05,57.35369110107422
2015-01-06,57.04877853393555
2015-01-07,57.626834869384766
2015-01-08,58.58600616455078
2015-01-09,58.50343704223633
2015-01-12,57.379085540771484
2015-01-13,57.16948318481445
2015-01-14,57.00430679321289
2015-01-15,56.50883483886719
2015-01-16,57.88091278076172
2015-01-20,57.86186981201172
2015-01-21,58.35731887817383
2015-01-22,58.99256134033203
2015-01-23,57.73482131958008
2015-01-26,58.2874641418457
2015-01-27,57.772918701171875
2015-01-28,55.867286682128906
2015-01-29,55.63225173950195
2015-01-30,55.53059005737305
2015-02-02,56.90269470214844
2015-02-03,58.59870147705078
2015-02-04,58.09688186645508
2015-02-05,58.668575286865234
2015-02-06,58.559783935546875
2015-02-09,58.59818649291992
2015-02-10,58.246177673339844
2015-02-11,57.9837760925293
2015-02-12,59.116573333740234
2015-02-13,59.756587982177734
2015-02-17,59.551780700683594
2015-02-18,58.246177673339844
2015-02-19,57.241397857666016
2015-02-20,57.54859161376953
2015-02-23,56.966182708740234
2015-02-24,57.22859573364258
2015-02-25,57.34379196166992
2015-02-26,56.735774993896484
2015-02-27,56.665401458740234
2015-03-02,56.345394134521484
2015-03-03,56.07659912109375
2015-03-04,55.79499435424805
2015-03-05,55.51340103149414
2015-03-06,54.80298614501953
2015-03-09,54.502193450927734
2015-03-10,53.92619323730469
2015-03-11,53.7725944519043
2015-03-12,53.90060806274414
2015-03-13,53.676612854003906
2015-03-16,54.246185302734375
2015-03-17,53.81100845336914
2015-03-18,55.08457565307617
2015-03-19,54.0222053527832
2015-03-20,54.10539245605469
2015-03-23,54.675010681152344
2015-03-24,54.09259796142578
2015-03-25,54.3101921081543
2015-03-26,53.96459197998047
2015-03-27,53.490997314453125
2015-03-30,54.80298614501953
2015-03-31,54.39979553222656
2015-04-01,54.05419921875
2015-04-02,53.95180130004883
2015-04-06,54.48298263549805
2015-04-07,54.879798889160156
2015-04-08,53.798194885253906
2015-04-09,54.175804138183594
2015-04-10,54.7581901550293
2015-04-13,54.61737823486328
2015-04-14,55.4429931640625
2015-04-15,56.3709831237793
2015-04-16,56.14698791503906
2015-04-17,55.63499069213867
2015-04-20,55.833396911621094
2015-04-21,55.602989196777344
2015-04-22,55.97419357299805
2015-04-23,56.025394439697266
2015-04-24,55.660579681396484
2015-04-27,55.686195373535156
2015-04-28,56.19179153442383
2015-04-29,56.236595153808594
2015-04-30,55.91659164428711
2015-05-01,56.86379623413086
2015-05-04,57.030181884765625
2015-05-05,56.71018600463867
2015-05-06,56.44137954711914
2015-05-07,56.063785552978516
2015-05-08,56.9533805847168
2015-05-11,55.998374938964844
2015-05-12,56.15324401855469
2015-05-13,55.85639572143555
2015-05-14,56.12095260620117
2015-05-15,56.36618423461914
2015-05-18,56.04351806640625
2015-05-19,56.133880615234375
2015-05-20,56.22420883178711
2015-05-21,56.27582931518555
2015-05-22,55.83056640625
2015-05-26,55.075592041015625
2015-05-27,54.92071533203125
2015-05-28,54.92071533203125
2015-05-29,54.978797912597656
2015-06-01,54.93360900878906
2015-06-02,54.94005584716797
2015-06-03,54.81747055053711
2015-06-04,54.34641647338867
