Price,Close
Ticker,T
Date,
2015-01-02,11.901089668273926
2015-01-05,11.788654327392578
2015-01-06,11.806221961975098
2015-01-07,11.875056266784668
2015-01-08,11.99319839477539
2015-01-09,11.957398414611816
2015-01-12,11.98962116241455
2015-01-13,11.98962116241455
2015-01-14,11.932336807250977
2015-01-15,11.90727710723877
2015-01-16,12.100602149963379
2015-01-20,12.154303550720215
2015-01-21,12.172202110290527
2015-01-22,12.097023010253906
2015-01-23,11.94665813446045
2015-01-26,11.878641128540039
2015-01-27,11.746179580688477
2015-01-28,11.69963550567627
2015-01-29,11.79987907409668
2015-01-30,11.785557746887207
2015-02-02,12.014679908752441
2015-02-03,12.293922424316406
2015-02-04,12.318984985351562
2015-02-05,12.365528106689453
2015-02-06,12.483668327331543
2015-02-09,12.401322364807129
2015-02-10,12.476507186889648
2015-02-11,12.311823844909668
2015-02-12,12.39058780670166
2015-02-13,12.408485412597656
2015-02-17,12.426386833190918
2015-02-18,12.347626686096191
2015-02-19,12.204425811767578
2015-02-20,12.20084285736084
2015-02-23,12.11850357055664
2015-02-24,12.190101623535156
2015-02-25,12.247386932373047
2015-02-26,12.35120677947998
2015-02-27,12.372686386108398
2015-03-02,12.401322364807129
2015-03-03,12.318984985351562
2015-03-04,12.172202110290527
2015-03-05,12.172202110290527
2015-03-06,11.986039161682129
2015-03-09,11.939499855041504
2015-03-10,11.735437393188477
2015-03-11,11.678153038024902
2015-03-12,11.860738754272461
2015-03-13,11.728275299072266
2015-03-16,11.835678100585938
2015-03-17,11.778396606445312
2015-03-18,12.025419235229492
2015-03-19,11.885798454284668
2015-03-20,11.896533966064453
2015-03-23,11.914440155029297
2015-03-24,11.83926010131836
2015-03-25,11.678153038024902
2015-03-26,11.74975872039795
2015-03-27,11.724693298339844
2015-03-30,11.803455352783203
2015-03-31,11.688897132873535
2015-04-01,11.774818420410156
2015-04-02,11.860738754272461
2015-04-06,11.932336807250977
2015-04-07,11.871477127075195
2015-04-08,11.91244125366211
2015-04-09,11.927035331726074
2015-04-10,11.956225395202637
2015-04-13,11.996360778808594
2015-04-14,11.927035331726074
2015-04-15,12.000008583068848
2015-04-16,11.948929786682129
2015-04-17,11.861361503601074
2015-04-20,11.978118896484375
2015-04-21,11.916094779968262
2015-04-22,11.989058494567871
2015-04-23,12.488913536071777
2015-04-24,12.40864086151123
2015-04-27,12.437833786010742
2015-04-28,12.718769073486328
2015-04-29,12.682282447814941
2015-04-30,12.63849925994873
2015-05-01,12.558233261108398
2015-05-04,12.59836483001709
2015-05-05,12.302839279174805
2015-05-06,12.17878532409668
2015-05-07,12.175137519836426
2015-05-08,12.291887283325195
2015-05-11,12.218920707702637
2015-05-12,12.280945777893066
2015-05-13,12.368510246276855
2015-05-14,12.45242691040039
2015-05-15,12.525397300720215
2015-05-18,12.722410202026367
2015-05-19,12.53999137878418
2015-05-20,12.631202697753906
2015-05-21,12.79538631439209
2015-05-22,12.664039611816406
2015-05-26,12.649441719055176
2015-05-27,12.751601219177246
2015-05-28,12.696879386901855
2015-05-29,12.602017402648926
2015-06-01,12.532693862915039
2015-06-02,12.536341667175293
2015-06-03,12.780793190002441
2015-06-04,12.868359565734863
2015-06-05,12.612960815429688
2015-06-08,12.620254516601562
2015-06-09,12.59106731414795
2015-06-10,12.667691230773926
2015-06-11,12.726068496704102
2015-06-12,12.642149925231934
2015-06-15,12.554583549499512
2015-06-16,12.649441719055176
2015-06-17,12.696879386901855
2015-06-18,12.777144432067871
2015-06-19,12.766199111938477
2015-06-22,12.784443855285645
2015-06-23,13.101863861083984
2015-06-24,13.054433822631836
2015-06-25,13.2003755569458
2015-06-26,13.17848014831543
2015-06-29,13.050787925720215
2015-06-30,12.959571838378906
2015-07-01,12.97781753540039
2015-07-02,13.0361909866333
2015-07-06,12.992406845092773
2015-07-07,13.050787925720215
2015-07-08,12.917961120605469
2015-07-09,12.76943302154541
2015-07-10,12.865971565246582
2015-07-13,12.951375961303711
2015-07-14,13.040492057800293
2015-07-15,12.895678520202637
2015-07-16,13.055344581604004
2015-07-17,12.999648094177246
2015-07-20,12.958805084228516
2015-07-21,12.836270332336426
2015-07-22,12.72487735748291
2015-07-23,12.598628997802734
2015-07-24,12.732303619384766
2015-07-27,12.743439674377441
2015-07-28,12.747157096862793
2015-07-29,12.880829811096191
2015-07-30,12.921670913696289
2015-07-31,12.899388313293457
2015-08-03,12.8696870803833
2015-08-04,12.839984893798828
2015-08-05,12.836270332336426
2015-08-06,12.713736534118652
2015-08-07,12.702594757080078
2015-08-10,12.914247512817383
2015-08-11,12.865971565246582
2015-08-12,12.632047653198242
2015-08-13,12.554071426391602
2015-08-14,12.643182754516602
2015-08-17,12.710022926330566
2015-08-18,12.754585266113281
2015-08-19,12.758296012878418
2015-08-20,12.606056213378906
2015-08-21,12.394410133361816
